time,MPI-ESM1-2-HR,MPI-ESM1-2-LR,CanESM5,MIROC6,IPSL-CM6A-LR,ACCESS-CM2,NorESM2-LM,GFDL-ESM4
2004-02-26,9.156189,7.380951,8.8172,-0.73358154,-0.99160767,4.198639,7.048462,-0.11657715
2004-02-27,3.5179749,6.3288574,12.9574585,0.6003113,-3.5966797,1.924469,2.8577576,1.0646667
2004-02-28,7.102997,5.382538,10.437622,-0.9777832,1.6856995,1.1752014,11.890991,0.67822266
2004-02-29,12.010162,-1.255127,,1.1621399,-4.223175,2.9830627,,
2004-03-01,4.1820374,1.3146973,8.198181,3.0766602,-3.3259888,7.2865295,9.77597,-4.054718
2004-03-02,2.8884583,4.355255,5.742523,3.8131714,-2.4551697,9.956451,6.0186768,-2.7460632
2004-03-03,1.2337341,-0.15792847,0.4892578,1.2177734,0.7833557,2.5091858,4.428192,-3.5734253
2004-03-04,-5.298767,0.61849976,6.801056,-0.6040344,-1.8046875,3.636139,4.228485,2.8029175
2004-03-05,-8.6987,2.375946,7.847412,0.0814209,5.118408,3.1056213,4.712158,7.568207
2004-03-06,-5.039276,3.0864258,7.2471924,2.7230225,1.2295532,1.4376526,6.2096252,9.286102
2004-03-07,0.3163452,2.4678955,10.8862,6.547058,-5.3869324,1.0834045,4.9108887,-1.6808472
2004-03-08,1.1107483,1.3985596,11.620392,3.68042,1.0478516,3.8419495,5.2265015,-2.4858093
2004-03-09,-1.8804016,2.314972,11.176849,2.5763245,1.8434753,1.2811584,9.260834,0.20230103
2004-03-10,-0.5704651,1.3180847,7.950775,5.9690247,0.94241333,-0.8328552,3.498932,-0.12966919
2004-03-11,-5.170929,-0.2843933,4.3071594,6.286133,1.3575134,2.594635,3.2982483,0.22668457
2004-03-12,-2.818512,1.2101746,5.798004,5.6188965,0.6446228,5.6647034,6.4028015,0.6711731
2004-03-13,0.43301392,4.6234436,6.5295715,6.0183716,0.2559204,8.4774475,9.896881,3.9407043
2004-03-14,0.04647827,8.576294,9.102142,5.6292725,2.1401367,10.256012,13.14035,2.9969482
2004-03-15,2.4985657,4.7196655,9.363037,4.403778,0.22650146,11.659576,6.295471,-1.4085083
2004-03-16,6.120117,8.38028,7.2216797,5.661743,1.0621643,3.3890686,7.3654175,1.4936523
2004-03-17,2.9629822,5.146881,6.7397766,3.4592285,-2.3076477,3.7186584,15.867126,-8.751556
2004-03-18,4.4299316,4.1496887,10.322937,3.2201843,-0.629303,4.3106995,2.1859436,-4.9415283
2004-03-19,1.2015076,4.0062866,12.122009,5.027069,0.5019531,4.0033264,1.0163574,-0.2788391
2004-03-20,-7.1805115,7.359833,13.746979,6.5122986,-2.497406,3.134674,11.730621,1.6844177
2004-03-21,-2.7625122,3.973114,7.504181,6.139496,-0.16757202,3.2799377,6.7043457,1.5489502
2004-03-22,1.2018433,4.533905,7.4964294,3.069397,-5.0104065,4.2862854,2.1902466,1.4859314
2004-03-23,7.818573,6.455902,9.029541,5.344055,-3.3668823,4.80484,7.802124,3.3197632
2004-03-24,-3.514679,2.9829712,8.350403,7.71402,-0.3624878,4.4249573,11.917938,5.259613
2004-03-25,-6.8453064,2.4110718,8.945709,10.223755,1.8902588,1.7389221,14.09845,8.563904
2004-03-26,-1.4578552,4.3581543,11.549835,12.844788,-2.39682,2.408844,4.282593,-1.5481262
2004-03-27,-2.514618,4.815857,10.457886,14.327332,-2.3659058,4.1319885,0.19909668,-0.51901245
2004-03-28,-9.372711,6.139618,4.3631287,7.336975,0.18518066,6.895172,0.82662964,0.7017822
2004-03-29,-5.1548157,5.9930725,4.0984497,5.4826355,-1.1053772,6.1722717,1.9908447,0.8470459
2004-03-30,4.1833496,5.8210754,5.89093,5.0367737,-0.81625366,4.5953674,1.5388184,2.515442
2004-03-31,5.0119934,6.457367,5.6710815,6.511627,-0.20269775,6.7115784,1.9039612,3.3286743
2004-04-01,1.2644958,7.4015503,6.244934,9.957397,-2.2667236,7.4032288,4.697052,9.641815
2004-04-02,1.6936035,8.259186,7.035248,9.735321,-2.215393,7.5118713,10.966003,10.13266
2004-04-03,9.994995,7.4581604,7.7775574,7.9956055,1.2882385,8.211334,8.51886,6.0481873
2004-04-04,11.919525,7.625763,8.657135,6.9429016,-0.51190186,10.505035,6.00354,9.527405
2004-04-05,6.838318,7.3277283,11.3591,7.598694,-0.2614441,9.14151,3.37146,4.0635376
2004-04-06,7.5834045,6.511078,13.339661,9.881012,-0.4847107,13.504303,2.9968262,4.031494
2004-04-07,12.411194,5.613312,10.381683,11.57431,0.24203491,14.433746,7.244751,7.307007
2004-04-08,10.030731,5.446045,4.774292,13.004547,0.42495728,5.4064026,14.767029,7.973938
2004-04-09,11.915802,6.295288,5.629822,12.542511,2.1732483,3.7555237,17.561493,5.975281
2004-04-10,4.465454,5.7900085,11.4644165,14.187561,5.17572,5.9354553,15.514099,5.3957214
2004-04-11,8.872955,6.390747,14.195129,16.764008,11.326538,9.046051,7.5161133,5.116577
2004-04-12,5.7070923,7.6547546,15.191772,16.358612,15.353455,8.229401,7.837799,5.39093
2004-04-13,3.2308655,8.522217,16.183044,14.753418,17.983978,7.156891,16.437988,5.864441
2004-04-14,9.638397,9.044708,12.985291,16.819458,11.757965,8.614899,9.526123,6.9723206
2004-04-15,2.1837769,8.731415,14.392395,14.673431,5.0192566,5.360504,1.7815552,7.3681335
2004-04-16,2.4476624,8.04599,16.543304,15.60025,5.9638977,4.885895,8.309479,8.85379
2004-04-17,5.019287,9.0468445,17.186493,16.33139,4.2134094,6.0001526,11.002472,13.406403
2004-04-18,6.633911,10.255707,14.537659,15.708313,6.9552,6.0680237,13.520569,15.720917
2004-04-19,5.027191,11.124237,11.431976,16.076263,2.1182556,5.2669983,6.513611,16.612335
2004-04-20,7.306671,12.147369,9.845673,16.852173,3.0354614,6.03067,7.0584717,13.429321
2004-04-21,9.794952,10.305084,11.372803,15.321136,6.9795837,9.486237,9.0173645,7.2498474
2004-04-22,11.000214,9.456604,12.470764,17.535522,7.8440247,9.237701,10.593597,9.369293
2004-04-23,15.059784,11.096344,12.105469,18.314514,9.019226,15.278473,9.361053,10.880981
2004-04-24,4.780487,9.955597,7.73407,19.282867,9.195465,12.442047,14.130951,11.226715
2004-04-25,2.5291748,9.286835,10.335724,14.439667,10.383636,11.99527,12.075226,11.887512
2004-04-26,5.1923523,10.19574,13.468018,10.858246,9.384277,11.963043,8.781616,11.78302
2004-04-27,6.7963257,9.624725,18.596375,14.494202,4.912964,13.134674,9.29776,14.393524
2004-04-28,4.8965454,10.680756,15.025574,15.726166,4.0550537,14.694,8.78656,14.737762
2004-04-29,7.8280945,10.530487,11.820068,17.146301,4.229553,16.041412,10.129181,13.805145
2004-04-30,9.508514,10.851593,12.645538,18.291443,8.460297,15.318024,12.346588,10.910492
2004-05-01,9.174103,10.410553,14.810608,18.95514,12.333954,8.99234,12.68808,11.3515625
2004-05-02,10.130859,10.119659,11.574951,16.273926,15.352966,9.053864,12.8680725,14.693481
2004-05-03,8.790924,10.661713,12.844116,18.302826,15.311218,10.713043,14.301727,11.899933
2004-05-04,9.760132,10.060272,14.448456,11.866943,16.522095,12.429352,15.562439,7.875519
2004-05-05,15.463959,11.2500305,14.287567,11.5008545,19.578552,13.594635,16.483948,11.863495
2004-05-06,15.959747,11.192657,16.876495,12.982941,18.562897,14.17691,19.852692,11.717407
2004-05-07,11.444611,12.366913,17.590454,11.576477,15.826904,14.501617,19.798584,12.0155945
2004-05-08,11.977631,12.391022,19.869019,8.514374,17.706543,15.074127,16.232025,11.693176
2004-05-09,12.728851,14.250153,19.256714,11.161865,14.753387,13.039459,11.809753,13.147125
2004-05-10,11.00412,12.147247,16.783875,13.166046,19.352356,13.506989,15.825287,18.15741
2004-05-11,11.865875,11.04361,17.395233,12.7526245,15.3125305,14.709625,18.950867,15.669983
2004-05-12,11.081421,11.646912,20.4982,13.525665,14.984314,16.115875,20.058899,16.586548
2004-05-13,10.357727,11.333557,19.931091,14.405731,11.87973,18.24649,20.851807,12.587524
2004-05-14,8.458588,11.070038,17.591583,13.979828,9.277039,20.36905,16.63919,9.903137
2004-05-15,9.31958,12.624725,18.821808,10.58429,11.623657,21.373688,14.49585,10.352295
2004-05-16,10.045471,12.478485,22.267578,12.972168,16.450592,17.986969,20.803955,9.282013
2004-05-17,8.830811,14.796967,18.833832,14.865997,16.642365,18.045563,17.71399,9.511993
2004-05-18,10.159424,13.313507,15.572968,16.340393,15.575836,16.794342,14.022095,10.586639
2004-05-19,9.797333,13.396332,15.7247925,16.339691,12.50293,15.912506,18.313354,12.155823
2004-05-20,7.1966553,13.535461,17.40918,13.034149,10.320282,15.576569,21.473877,15.180847
2004-05-21,10.9888,13.450592,19.710663,14.394409,11.81546,15.358795,20.505646,14.94693
2004-05-22,13.425934,12.755829,20.555328,14.438568,8.527893,18.738434,15.878937,13.345032
2004-05-23,10.785126,12.562653,21.684479,15.472351,9.055847,21.621002,17.04596,16.191833
2004-05-24,10.53067,12.134735,20.941315,16.16156,13.898102,18.93277,17.0336,20.193695
2004-05-25,16.252777,12.9453125,22.357117,14.099426,12.517242,14.412018,18.04303,19.63971
2004-05-26,20.45456,14.29361,22.847198,15.432831,13.580017,14.621246,18.007507,13.4219055
2004-05-27,22.716583,13.197235,22.035858,15.169281,11.794159,18.54361,19.308716,13.488831
2004-05-28,24.36621,13.557739,22.074066,14.750366,12.745148,20.751862,11.907898,14.302826
2004-05-29,23.689331,12.345581,22.147095,14.890839,16.081482,21.684967,11.259277,15.391846
2004-05-30,21.764435,13.868866,18.671234,15.312561,16.670227,22.275543,11.756836,15.681122
2004-05-31,20.565033,14.209137,17.437042,16.327087,18.593292,21.68692,13.217957,15.845642
2004-06-01,19.89737,13.898346,19.023712,17.606232,19.135284,21.053131,12.595642,15.0980835
2004-06-02,18.859436,14.299347,19.932129,19.977234,20.626892,19.494537,12.138336,15.873077
2004-06-03,16.388672,15.60495,20.439697,23.30307,20.257843,16.328522,13.636963,20.46698
2004-06-04,14.433868,15.436615,20.451904,22.356293,19.164215,14.041168,19.058228,22.440155
2004-06-05,16.898956,15.8177185,20.382202,22.214783,17.07782,14.072662,19.745117,22.120605
2004-06-06,17.34671,15.515503,20.66043,23.890564,17.782043,16.21695,21.185516,19.392456
2004-06-07,18.31363,16.544098,21.630615,23.506073,20.728241,16.108063,20.465576,21.442017
2004-06-08,20.002869,16.5878,22.560455,21.44461,21.613953,19.427155,15.502991,23.193512
2004-06-09,20.680267,16.244537,20.698029,19.40683,20.026154,19.15445,16.536743,21.722992
2004-06-10,19.69519,16.838776,17.506989,16.015778,19.858093,18.878082,20.06726,21.932373
2004-06-11,20.175812,17.146332,19.988312,15.685516,21.576752,18.93277,22.899994,20.433533
2004-06-12,20.711487,17.72821,21.925446,19.677551,21.806671,19.86026,24.722198,18.289246
2004-06-13,18.487762,17.926178,22.892334,21.152039,20.614563,18.754547,22.797699,19.378418
2004-06-14,24.5654,18.087982,24.533905,23.730469,22.712372,19.712555,18.861115,21.304596
2004-06-15,22.574799,17.35315,21.477295,20.075928,21.535706,19.265045,16.318542,20.572632
2004-06-16,19.327484,17.827698,19.138428,18.4917,18.194672,18.804108,17.184784,22.55191
2004-06-17,18.62268,19.225739,20.55246,19.542847,19.380402,21.242828,18.397125,20.689087
2004-06-18,18.644867,19.258514,22.95874,20.923431,22.298126,18.339996,21.308075,22.375
2004-06-19,17.574554,18.428436,24.62204,21.621582,24.077393,19.183502,16.084473,22.846558
2004-06-20,17.643585,19.516937,24.29004,19.672455,22.84079,20.073883,17.816711,16.60968
2004-06-21,18.266571,18.546234,23.488129,19.53418,22.355133,20.893463,20.428253,13.239014
2004-06-22,21.01773,19.377838,20.95163,20.731537,23.501343,22.939117,22.42868,15.722534
2004-06-23,22.605927,19.140472,20.934113,20.27002,18.835938,24.518707,23.265442,18.867126
2004-06-24,23.601898,19.957123,20.806519,21.16217,19.0625,24.523834,24.32962,20.03415
2004-06-25,20.217743,20.480438,21.139862,22.477142,19.604797,23.674713,25.819183,20.687683
2004-06-26,20.76883,20.66867,21.793884,23.793884,18.219818,24.352692,26.034393,21.768372
2004-06-27,20.061707,20.494354,22.566498,20.743073,17.7872,26.46231,25.086365,21.878784
2004-06-28,20.55832,20.425507,24.075256,21.649475,15.918854,24.818024,20.546478,19.97464
2004-06-29,21.180847,20.791412,26.540833,21.876038,16.664856,20.020905,20.062012,15.387238
2004-06-30,20.158844,21.85022,23.944275,24.092407,19.088196,19.02774,22.789703,17.378845
2004-07-01,20.299957,21.524933,24.552551,25.325623,20.047394,19.146149,20.513336,20.312683
2004-07-02,21.113129,22.188995,26.523834,24.060669,19.240326,19.818756,19.65924,21.761719
2004-07-03,20.729645,22.179596,27.02304,23.405731,22.363617,21.115631,19.859863,19.266998
2004-07-04,20.004852,22.0271,26.765594,23.614319,26.318878,22.027985,22.451996,18.725433
2004-07-05,19.413025,23.336761,27.359467,23.213287,21.777924,24.31778,21.725311,20.319214
2004-07-06,21.179169,22.655762,26.835785,20.047485,20.50476,26.94571,23.179352,21.455444
2004-07-07,22.492828,22.293732,25.952667,21.47345,21.767822,24.713043,23.669983,21.717804
2004-07-08,24.297821,22.325684,26.768585,21.927979,21.21106,22.55362,24.33612,23.118652
2004-07-09,25.023651,23.430145,25.712189,21.007751,23.130798,21.559723,24.217651,21.632202
2004-07-10,25.052032,21.658875,23.785065,23.200043,23.451965,23.418121,24.55542,21.944275
2004-07-11,24.264496,21.776337,22.581696,26.741943,23.743652,25.703766,24.735779,22.84436
2004-07-12,21.413452,22.61789,23.572693,26.924927,23.690308,25.477203,25.832275,24.012268
2004-07-13,24.939545,21.30783,24.187775,22.72052,24.85965,18.51944,25.056946,21.895874
2004-07-14,27.125336,21.854828,24.15918,22.427368,24.780212,16.953522,23.650513,20.833862
2004-07-15,24.975739,21.796356,25.21994,22.249603,24.936523,21.131256,25.864502,19.987976
2004-07-16,24.779877,21.158752,25.343903,21.985992,23.477509,25.068512,25.430206,22.28241
2004-07-17,24.493439,21.166046,21.616516,23.029572,24.630554,25.277008,24.383698,20.424072
2004-07-18,24.64975,21.304535,21.57843,22.979187,25.559174,24.458405,22.700897,21.667511
2004-07-19,24.29898,22.005432,23.481628,21.184937,24.00064,25.124176,24.12561,21.989288
2004-07-20,23.143341,22.01767,24.20816,22.513824,22.526672,23.800934,24.659515,19.26184
2004-07-21,24.675934,21.583954,26.24997,23.67038,20.677307,25.233063,26.58844,19.691376
2004-07-22,25.96637,21.003265,28.340515,23.6698,22.860107,22.597809,27.58377,19.170776
2004-07-23,23.624786,21.241577,24.650421,24.108398,22.231506,20.350739,27.435364,20.477478
2004-07-24,22.993988,22.122803,27.93631,23.056488,22.264343,20.985016,26.990784,18.709473
2004-07-25,23.175995,23.08841,27.751465,23.483002,23.437286,24.566559,25.86789,18.094086
2004-07-26,25.230438,24.037262,25.535217,23.65921,25.31897,23.189362,26.367523,18.761292
2004-07-27,26.039276,24.422638,26.197052,24.62091,23.043884,20.90152,26.918335,19.905975
2004-07-28,26.82132,24.359955,27.298004,24.73523,21.09784,19.468414,26.934692,21.856598
2004-07-29,26.173615,24.157806,26.193695,23.061981,22.452759,20.443024,26.387695,24.956879
2004-07-30,25.206848,24.510223,28.188751,23.638367,23.338226,20.643219,26.198212,26.39566
2004-07-31,23.94925,25.068848,25.925507,21.727722,23.325104,21.363678,27.103424,22.901886
2004-08-01,24.419495,25.050873,22.535553,18.934235,24.653687,21.654205,25.813934,20.749542
2004-08-02,24.583862,25.431091,22.253143,20.970184,24.192413,23.500885,22.60257,20.051819
2004-08-03,25.02713,25.82663,22.886047,22.542358,24.857452,24.347565,18.995514,19.11493
2004-08-04,25.237732,25.596924,22.807953,21.680328,25.853455,25.343903,18.321747,16.78592
2004-08-05,25.16394,25.572296,22.481018,22.409698,28.976776,24.190094,18.98642,17.003174
2004-08-06,24.046661,25.625458,23.468567,22.42279,30.601105,19.79776,20.22168,17.83432
2004-08-07,22.465668,22.085236,24.57135,22.363922,29.589935,18.943024,23.381683,20.437286
2004-08-08,20.00296,21.290009,24.584198,22.558044,27.015808,21.963287,24.725647,23.183594
2004-08-09,21.092773,24.819489,25.734528,24.55191,25.061066,22.761871,25.361786,20.580688
2004-08-10,20.847626,25.731842,27.707672,25.503418,22.453339,22.247711,25.924072,20.865295
2004-08-11,18.185211,25.820892,26.443817,23.023407,23.15982,19.905182,24.59726,21.793274
2004-08-12,18.10608,25.69345,26.38678,21.326172,23.734192,18.418854,24.124176,18.713135
2004-08-13,21.325653,24.227814,25.954193,23.091125,24.096283,22.035553,25.520844,15.510498
2004-08-14,21.990143,23.95755,24.930603,20.996826,24.603607,25.653961,26.6958,17.944305
2004-08-15,21.369629,24.406586,26.342651,20.539795,25.185272,25.615143,26.295227,22.033234
2004-08-16,22.582184,24.374481,26.415527,20.15094,26.19696,24.744293,27.372223,19.777313
2004-08-17,23.936615,24.886108,24.467133,19.30307,24.322357,22.331696,26.545013,22.3992
2004-08-18,25.38916,24.851196,24.424652,19.694885,24.051483,22.028717,26.709747,24.545135
2004-08-19,24.763336,25.09311,25.151611,20.517883,24.466797,23.812408,22.496857,25.71222
2004-08-20,24.214447,25.046906,25.441406,21.101166,24.782288,25.521637,21.371735,24.206543
2004-08-21,24.82965,21.990295,25.148743,22.16919,25.548645,18.66983,21.105469,22.031158
2004-08-22,23.374298,23.271912,25.739014,23.099945,24.860016,13.990875,21.961853,22.726074
2004-08-23,23.033142,24.84439,25.852905,23.664276,25.777435,20.972565,22.20987,22.881256
2004-08-24,20.891052,24.956879,25.080383,23.353271,25.917328,23.126862,22.496979,23.648071
2004-08-25,20.208405,24.805878,24.496063,18.555115,24.682251,21.539215,25.163269,18.878174
2004-08-26,21.152649,24.227692,25.139923,18.132599,24.339478,25.10025,27.627747,18.679108
2004-08-27,18.903534,23.504364,25.388153,19.28299,23.369171,21.690582,29.392853,21.187561
2004-08-28,19.489716,23.921906,26.225403,19.098724,23.632355,19.610992,27.392883,25.13385
2004-08-29,22.099457,23.586823,27.276947,19.05426,25.903625,18.86148,24.708893,23.910583
2004-08-30,22.722076,23.128937,27.741577,20.695953,20.320557,17.698883,24.36557,25.59909
2004-08-31,22.857391,23.667328,27.828857,20.70346,19.338318,20.063385,24.39627,23.034454
2004-09-01,22.893738,23.725616,28.32779,21.387482,21.222992,19.472809,23.419006,17.308685
2004-09-02,22.078766,24.197052,31.975464,20.920319,24.044556,19.201324,25.054474,17.603546
2004-09-03,19.697601,22.885162,28.906525,20.846893,23.159607,19.53238,26.473999,21.63855
2004-09-04,18.876678,23.869781,23.302917,20.74585,23.738708,20.096588,27.714172,22.724152
2004-09-05,18.040955,24.150055,21.633514,21.665863,25.16977,19.630768,25.564484,24.24759
2004-09-06,18.16098,22.892242,21.593842,21.928284,25.502014,22.106354,24.690948,21.400726
2004-09-07,18.922028,23.219025,23.204346,21.388336,24.51236,22.691559,25.977905,20.347534
2004-09-08,20.237915,24.16684,27.32431,20.4086,25.758026,13.213776,20.081146,18.62619
2004-09-09,20.597626,24.247528,24.690155,20.92978,27.697327,15.011139,11.440674,18.950867
2004-09-10,21.527954,25.143097,22.1073,20.125244,26.7258,16.861725,14.493927,17.484589
2004-09-11,22.966644,24.564362,21.633423,21.31778,22.848358,18.380035,21.470398,16.904175
2004-09-12,23.275818,26.143799,22.45044,23.034393,18.37207,19.007233,23.88028,19.168274
2004-09-13,22.937653,25.217682,21.059265,21.336151,16.892578,21.559235,25.17984,20.259949
2004-09-14,17.171326,24.204254,21.092407,21.89737,17.61435,19.618805,18.6792,21.105804
2004-09-15,13.038849,23.600677,25.690765,16.589783,18.543335,21.391022,14.112213,18.061218
2004-09-16,20.769562,24.042084,22.801544,14.992493,19.535004,20.979156,15.071625,17.175476
2004-09-17,19.388458,25.0654,23.990845,15.06308,19.643646,22.315338,18.420563,14.329529
2004-09-18,18.287811,24.636078,20.90622,15.365967,18.135529,21.797272,15.099213,13.383331
2004-09-19,18.892181,24.271027,22.326294,15.574738,18.69635,20.906403,13.816132,22.452057
2004-09-20,18.895355,21.98764,18.42221,15.676086,18.938354,15.195465,16.851227,23.575043
2004-09-21,18.597015,21.406372,18.325012,19.081879,20.151978,11.61441,16.995117,23.516693
2004-09-22,18.031525,22.034332,20.680573,20.19809,21.06189,14.705231,15.167572,15.566406
2004-09-23,19.25821,21.864746,23.426239,21.455933,22.580353,18.39151,14.50293,19.892212
2004-09-24,16.621338,20.904358,19.624176,19.002777,19.870056,15.950348,14.865021,14.011017
2004-09-25,16.642914,20.52713,18.625732,18.093414,21.240448,12.879303,16.673706,12.646942
2004-09-26,19.403595,19.609344,21.819733,17.100708,20.830719,15.74527,19.077454,14.318909
2004-09-27,20.979279,18.429901,24.582,18.030853,18.733307,19.24112,21.369995,14.338959
2004-09-28,21.170868,14.450958,19.58377,15.194122,21.085114,20.125397,20.84845,18.079742
2004-09-29,21.259125,16.189728,19.55774,13.715393,23.535065,19.930328,17.251831,12.542023
2004-09-30,17.400848,18.336548,21.700348,11.754425,23.335602,21.02652,14.049713,9.472717
2004-10-01,23.355835,20.799194,17.672394,12.68222,24.252716,12.236725,18.743774,12.792297
2004-10-02,20.927002,21.472443,15.982056,13.362244,23.98053,14.560455,19.555695,18.655365
2004-10-03,10.53302,21.854492,15.991699,14.590271,19.76178,8.969147,18.666687,14.481018
2004-10-04,10.882416,22.601654,16.825012,15.754822,15.01004,7.375885,22.43457,9.601166
2004-10-05,14.176117,21.841766,18.523712,16.457092,15.298523,14.364166,23.771729,7.9540405
2004-10-06,17.547302,16.806,21.101532,18.798065,14.887054,19.380035,22.402954,13.799072
2004-10-07,22.29712,17.592712,21.847473,19.062714,9.164124,9.139069,16.79535,11.489716
2004-10-08,19.255524,20.226135,21.88092,19.368103,11.904053,9.370514,16.739014,12.963257
2004-10-09,17.44571,20.8909,18.92218,18.080841,13.376648,15.284332,18.897705,13.406372
2004-10-10,18.63034,18.941467,19.85147,15.949402,12.568817,20.200348,10.651428,9.71109
2004-10-11,11.8714905,17.251678,17.11621,13.843048,13.616821,9.662506,14.603607,8.185944
2004-10-12,11.913361,19.933105,15.533112,10.371429,13.816589,7.245758,17.26529,7.770935
2004-10-13,13.000702,22.334808,16.926697,13.208832,14.4140625,11.240875,14.26709,9.315643
2004-10-14,9.044952,18.6232,17.529907,14.630951,15.854004,10.580719,16.93747,6.569763
2004-10-15,8.311859,17.46576,19.463837,13.628387,16.82782,12.83194,17.17154,9.209045
2004-10-16,5.9753723,20.003937,15.610046,8.448425,18.658905,13.185699,13.88736,6.538452
2004-10-17,6.8666077,17.612396,17.907562,8.484589,17.26239,15.733551,15.905029,8.430206
2004-10-18,9.500671,13.512543,16.98764,12.6539,8.818665,12.006012,6.587982,11.744171
2004-10-19,10.467346,18.014008,17.264893,13.393066,12.390167,10.825104,6.6069336,11.7309265
2004-10-20,9.819031,18.187042,20.121124,11.895172,9.237305,10.684235,11.353363,13.998444
2004-10-21,10.572601,14.258972,17.680603,11.933044,10.450378,13.207916,18.064026,16.511383
2004-10-22,9.562347,13.051422,17.82483,13.07486,9.157379,14.9166565,19.226562,17.39624
2004-10-23,8.605652,15.188873,19.916779,14.097961,5.3350525,14.945465,11.073151,10.754456
2004-10-24,8.116455,13.561798,20.359253,12.116669,9.03125,14.956451,9.198059,11.577911
2004-10-25,9.385651,12.928436,16.29544,7.604126,9.2083435,4.940094,13.183899,13.080231
2004-10-26,7.332794,13.309906,12.797546,7.6446533,5.671814,3.1007385,10.698669,7.1141357
2004-10-27,6.4568787,17.070038,12.608765,11.138489,9.276733,4.276764,13.364685,7.5039673
2004-10-28,11.088898,13.249176,14.02533,11.537506,9.984375,10.223297,16.145569,2.7673645
2004-10-29,9.54483,15.103638,16.250427,8.1258545,9.786072,13.9305725,7.4564514,3.6697083
2004-10-30,6.3645935,12.543243,18.415466,8.849609,11.112274,5.053131,8.604523,7.7843933
2004-10-31,6.4711,13.511017,16.546234,12.091675,10.105011,3.4525452,3.309845,10.106476
2004-11-01,9.1405945,11.784088,15.663391,13.297119,9.523315,3.3854065,4.646057,11.6684265
2004-11-02,3.9167175,14.257751,14.875916,14.19751,13.216156,3.1097717,10.457855,4.9613953
2004-11-03,5.1220703,18.698883,14.731628,13.287018,15.767914,2.596344,13.04129,8.3880005
2004-11-04,10.540863,19.316132,14.021698,9.590515,13.510223,3.4022522,14.380768,11.541962
2004-11-05,11.985504,19.921417,13.2916565,7.1629333,5.849945,2.5865784,3.652832,3.9140015
2004-11-06,10.746368,16.424774,17.644867,7.8746643,9.161713,7.2518616,-0.49435425,-0.25283813
2004-11-07,16.611877,11.4305725,15.712372,9.346466,11.995483,12.703278,5.5395203,1.7906799
2004-11-08,15.643524,10.740875,11.581421,14.024536,11.339966,3.2416077,15.064758,7.9607544
2004-11-09,2.0508728,9.003815,13.801849,10.641968,7.7944336,1.1678772,15.744019,9.033386
2004-11-10,3.054596,10.068451,14.664032,5.447632,8.534485,0.43667603,5.116089,10.833527
2004-11-11,5.2117615,7.558014,18.463898,6.181885,6.56073,1.5480042,4.953949,6.762451
2004-11-12,4.959259,8.754059,11.659363,6.360565,2.6498413,3.99234,8.175293,5.7724
2004-11-13,2.2710266,12.474335,9.7421875,6.222107,6.350128,4.7086487,2.3339539,2.6567383
2004-11-14,7.300873,9.190216,9.351929,4.7165527,8.943695,7.1981506,5.854065,0.48031616
2004-11-15,5.6187744,7.165924,10.857849,0.7596741,1.7388,8.252594,8.967804,3.283142
2004-11-16,1.1266785,11.927338,18.657196,2.2052917,1.2257385,12.907135,2.9673462,5.1212463
2004-11-17,0.48953247,10.834869,15.969513,5.412506,4.8731995,10.116119,1.8743896,4.940155
2004-11-18,-0.32458496,12.362335,10.128784,8.749603,4.3724365,5.005768,3.8735962,5.2872314
2004-11-19,5.517914,12.446014,10.668701,12.465454,3.9156494,3.2477112,6.234833,3.6309204
2004-11-20,2.4819336,9.929138,9.713806,5.622284,4.8690796,3.9964905,2.303833,0.3902588
2004-11-21,0.13363647,9.679596,8.310944,3.5984497,0.7381592,4.0309143,2.967926,-0.6376953
2004-11-22,-1.0746155,13.004608,8.353516,6.8899536,5.573059,5.0118713,1.7675476,-0.12786865
2004-11-23,-2.638153,11.653168,8.792786,7.609833,5.4948425,5.1803284,2.6019287,-1.4090576
2004-11-24,-2.3158264,8.358917,6.347046,8.26178,-1.2079773,5.3802795,3.8486328,-2.8778992
2004-11-25,2.858368,8.83847,8.026062,10.762024,5.1882935,5.377594,3.9750977,-1.2236328
2004-11-26,-3.4448547,13.860779,9.523346,4.6347046,6.148987,3.6302795,4.1668396,-1.2176514
2004-11-27,-5.0585327,8.720306,9.404022,2.5159607,5.8745117,1.8089905,3.887268,0.002166748
2004-11-28,-4.0964966,5.8561707,9.972076,4.698761,-5.5785217,1.4403381,5.210144,9.935669
2004-11-29,-3.6769714,7.1523743,15.475159,2.8529358,-7.0711365,0.6671448,12.365967,5.4513245
2004-11-30,-0.8751831,4.795105,16.337494,2.0786743,-5.762085,-1.1216736,7.838318,1.9205322
2004-12-01,3.005951,7.931366,11.827179,5.0849,-1.222992,-0.046966553,3.0904236,2.2782593
2004-12-02,1.0426025,8.850311,12.892792,5.4621887,1.2541199,1.4752502,2.569336,-0.20635986
2004-12-03,13.073822,9.146179,8.339874,4.682068,1.5906677,2.73526,1.1270142,4.230652
2004-12-04,16.516998,7.271698,8.851532,1.536438,6.5678406,6.0663147,0.2687378,4.085846
2004-12-05,12.377197,7.447296,6.4772644,0.26327515,-0.0007324219,13.046295,-0.58999634,9.321442
2004-12-06,-0.046661377,9.487335,11.883392,4.830139,-4.1974487,4.6510315,-1.3087158,-0.011871338
2004-12-07,1.0115967,5.9334717,11.576996,9.46875,-1.2236328,3.5748596,4.3476562,-1.3836365
